Epoch,Timestamp,Open,High,Low,Close
1789703100,2026-09-18T09:15:00,74532.38,74591.17,74486.66,74551.92
1789703115,2026-09-18T09:15:15,74559.46,74574.45,74546.75,74574.45
1789703130,2026-09-18T09:15:30,74563.27,74563.27,74507.42,74520.87
1789703145,2026-09-18T09:15:45,74527,74553.17,74522.18,74552.72
1789703160,2026-09-18T09:16:00,74550.97,74569.33,74505.41,74527.23
1789703175,2026-09-18T09:16:15,74529.87,74536.15,74520.1,74524.59
1789703190,2026-09-18T09:16:30,74534.1,74573.12,74529.71,74573.12
1789703205,2026-09-18T09:16:45,74565.79,74571.16,74559.02,74567.77
1789703220,2026-09-18T09:17:00,74569.36,74571.28,74556.09,74564.51
1789703235,2026-09-18T09:17:15,74565.11,74573.16,74557.19,74563.85
1789703250,2026-09-18T09:17:30,74563.59,74563.59,74545.31,74554.59
1789703265,2026-09-18T09:17:45,74556.56,74560.44,74548.61,74551.34
1789703280,2026-09-18T09:18:00,74560.77,74563.98,74555.25,74558.41
1789703295,2026-09-18T09:18:15,74556.97,74556.97,74521.05,74521.05
1789703310,2026-09-18T09:18:30,74522.53,74522.53,74502.1,74503.9
1789703325,2026-09-18T09:18:45,74510.31,74513.37,74474.95,74474.95
1789703340,2026-09-18T09:19:00,74473.97,74488.86,74472.45,74483.12
1789703355,2026-09-18T09:19:15,74476.16,74485.71,74474.5,74485.18
1789703370,2026-09-18T09:19:30,74483.95,74492.97,74480.78,74491.41
1789703385,2026-09-18T09:19:45,74492.62,74499.64,74490.02,74499.64
1789703400,2026-09-18T09:20:00,74501.78,74501.78,74482.61,74487.34
1789703415,2026-09-18T09:20:15,74486.47,74488.64,74461.8,74461.8
1789703430,2026-09-18T09:20:30,74460.13,74464.87,74450.97,74456.89
1789703445,2026-09-18T09:20:45,74451.4,74451.4,74442,74446.36
1789703460,2026-09-18T09:21:00,74448.33,74459.41,74448.33,74455.53
1789703475,2026-09-18T09:21:15,74456.07,74458.77,74453.69,74453.99
1789703490,2026-09-18T09:21:30,74459.22,74460.37,74453.75,74457
1789703505,2026-09-18T09:21:45,74456.8,74459.87,74449.65,74453.91
1789703520,2026-09-18T09:22:00,74454.88,74477.98,74452.42,74477.98
1789703535,2026-09-18T09:22:15,74477.89,74480.84,74471.57,74471.74
1789703550,2026-09-18T09:22:30,74470.48,74479.76,74470.48,74474.4
1789703565,2026-09-18T09:22:45,74471.17,74487.42,74471.17,74476.35
1789703580,2026-09-18T09:23:00,74475.58,74477.16,74469.83,74469.83
1789703595,2026-09-18T09:23:15,74470.15,74477.49,74467.42,74474.92
1789703610,2026-09-18T09:23:30,74474.23,74485.89,74471.06,74483.09
1789703625,2026-09-18T09:23:45,74486.24,74508.15,74486.24,74508.15
1789703640,2026-09-18T09:24:00,74511.81,74511.81,74500.26,74503.71
1789703655,2026-09-18T09:24:15,74506.49,74520.02,74506.49,74516.53
1789703670,2026-09-18T09:24:30,74516.53,74525.31,74516.53,74520.65
1789703685,2026-09-18T09:24:45,74521.44,74526.23,74517.44,74517.44
1789703700,2026-09-18T09:25:00,74522.32,74529.63,74514.89,74523.19
1789703715,2026-09-18T09:25:15,74516.35,74519.18,74503.83,74503.83
1789703730,2026-09-18T09:25:30,74505.82,74506.73,74491.15,74493.53
1789703745,2026-09-18T09:25:45,74491.74,74493.83,74487.82,74488.23
1789703760,2026-09-18T09:26:00,74488.2,74488.2,74475.71,74477.87
1789703775,2026-09-18T09:26:15,74478.06,74483.38,74477.19,74483.38
1789703790,2026-09-18T09:26:30,74482.64,74487.74,74468.09,74468.09
1789703805,2026-09-18T09:26:45,74469.23,74471.58,74459.56,74464.1
1789703820,2026-09-18T09:27:00,74465.01,74465.01,74449.68,74449.68
1789703835,2026-09-18T09:27:15,74445.08,74449.22,74432.43,74438.38
1789703850,2026-09-18T09:27:30,74433.02,74435.99,74416.81,74417.67
1789703865,2026-09-18T09:27:45,74418.51,74434.4,74418.51,74429.13
1789703880,2026-09-18T09:28:00,74423.81,74424.29,74411.98,74411.98
1789703895,2026-09-18T09:28:15,74410.95,74410.95,74399.29,74403.81
1789703910,2026-09-18T09:28:30,74402.63,74413.18,74400.96,74410.63
1789703925,2026-09-18T09:28:45,74412.02,74417.85,74408.84,74417.4
1789703940,2026-09-18T09:29:00,74413.69,74415.26,74404.53,74409.37
1789703955,2026-09-18T09:29:15,74411.52,74429.87,74410.5,74429.87
1789703970,2026-09-18T09:29:30,74432.7,74432.7,74422.73,74425.91
1789703985,2026-09-18T09:29:45,74429.31,74439.29,74428.42,74437.55
1789704000,2026-09-18T09:30:00,74437.93,74450.26,74432.67,74450.26
1789704015,2026-09-18T09:30:15,74451.91,74454.68,74429.75,74431.65
1789704030,2026-09-18T09:30:30,74430.81,74432.73,74413.34,74415.19
1789704045,2026-09-18T09:30:45,74417.61,74424.61,74409.07,74409.07
1789704060,2026-09-18T09:31:00,74409.82,74422.3,74404.09,74419.13
1789704075,2026-09-18T09:31:15,74421.06,74435.42,74421.06,74435.42
1789704090,2026-09-18T09:31:30,74436.77,74442.23,74427.72,74427.72
1789704105,2026-09-18T09:31:45,74426.7,74434.23,74422.82,74422.82
1789704120,2026-09-18T09:32:00,74422.16,74422.16,74402.41,74402.41
1789704135,2026-09-18T09:32:15,74412.85,74413.99,74407.42,74413.99
1789704150,2026-09-18T09:32:30,74409.13,74419.31,74409.13,74414.35
1789704165,2026-09-18T09:32:45,74413.67,74416.71,74411.59,74413.31
1789704180,2026-09-18T09:33:00,74414.63,74416.91,74407.92,74411.79
1789704195,2026-09-18T09:33:15,74410.74,74410.74,74389.94,74389.94
1789704210,2026-09-18T09:33:30,74388.11,74394.46,74387.74,74394.46
1789704225,2026-09-18T09:33:45,74394.56,74398.59,74391.62,74396.82
